order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_0008240,1,credit_card,1,1215.3
ORD_0008241,1,voucher,3,2433.42
ORD_0008242,1,credit_card,3,2670.88
ORD_0008243,1,voucher,1,209.45
ORD_0008244,1,debit_card,1,1954.34
ORD_0008245,1,credit_card,6,2454.3
ORD_0008246,1,credit_card,1,2965.59
ORD_0008246,2,credit_card,1,40.42
ORD_0008247,1,credit_card,1,236.14
ORD_0008248,1,voucher,2,522.93
ORD_0008249,1,credit_card,1,219.81
ORD_0008249,2,credit_card,2,31.08
ORD_0008250,1,credit_card,6,1274.69
ORD_0008251,1,credit_card,3,876.5
ORD_0008251,2,credit_card,2,47.38
ORD_0008252,1,credit_card,1,674.33
ORD_0008252,2,debit_card,6,43.17
ORD_0008253,1,credit_card,1,1491.32
ORD_0008254,1,voucher,3,1430.16
ORD_0008255,1,credit_card,3,1117.28
ORD_0008255,2,credit_card,1,78.4
ORD_0008256,1,credit_card,1,2064.6
ORD_0008257,1,boleto,3,2919.29
ORD_0008258,1,debit_card,1,995.9
ORD_0008259,1,credit_card,1,2098.93
ORD_0008260,1,credit_card,1,1926.88
ORD_0008261,1,credit_card,2,612.37
ORD_0008262,1,credit_card,1,221.39
ORD_0008263,1,boleto,6,513.6
ORD_0008264,1,boleto,1,2578.74
ORD_0008265,1,boleto,2,705.17
ORD_0008266,1,voucher,2,1520.45
ORD_0008267,1,credit_card,1,1256.13
ORD_0008268,1,credit_card,12,619.75
ORD_0008268,2,credit_card,1,18.19
ORD_0008269,1,boleto,1,1658.07
ORD_0008270,1,debit_card,2,2903.5
ORD_0008271,1,boleto,12,1536.06
ORD_0008272,1,credit_card,1,751.28
ORD_0008272,2,debit_card,1,15.8
ORD_0008273,1,credit_card,3,2854.08
ORD_0008273,2,credit_card,1,69.5
ORD_0008274,1,debit_card,1,2607.83
ORD_0008275,1,credit_card,2,2853.26
ORD_0008276,1,voucher,2,480.4
ORD_0008277,1,boleto,6,124.3
ORD_0008278,1,credit_card,1,311.86
ORD_0008279,1,boleto,1,1145.37
ORD_0008280,1,boleto,6,2926.87
ORD_0008280,2,debit_card,1,53.05
ORD_0008281,1,credit_card,1,2005.71
ORD_0008282,1,voucher,1,680.23
ORD_0008283,1,debit_card,1,222.72
ORD_0008284,1,credit_card,12,2927.96
ORD_0008285,1,voucher,1,601.44
ORD_0008286,1,credit_card,1,2882.74
ORD_0008287,1,boleto,1,404.96
ORD_0008288,1,credit_card,1,2674.89
ORD_0008289,1,credit_card,2,1522.91
ORD_0008290,1,credit_card,1,1015.83
ORD_0008290,2,voucher,2,13.35
ORD_0008291,1,boleto,12,1913.67
ORD_0008292,1,credit_card,2,293.88
ORD_0008293,1,credit_card,3,2642.15
ORD_0008294,1,voucher,1,2476.95
ORD_0008295,1,credit_card,1,1951.07
ORD_0008295,2,credit_card,2,22.58
ORD_0008296,1,boleto,1,1875.2
ORD_0008297,1,credit_card,1,171.64
ORD_0008298,1,debit_card,1,2445.87
ORD_0008299,1,credit_card,12,2015.76
ORD_0008300,1,voucher,12,1103.48
ORD_0008301,1,boleto,1,1277.32
ORD_0008302,1,credit_card,6,2913.89
ORD_0008303,1,credit_card,1,1158.64
ORD_0008304,1,debit_card,1,2297.59
ORD_0008305,1,credit_card,1,2937.92
ORD_0008306,1,credit_card,6,2586.69
ORD_0008306,2,credit_card,1,84.46
ORD_0008307,1,credit_card,1,214.15
ORD_0008307,2,voucher,1,12.05
ORD_0008308,1,credit_card,1,2810.14
ORD_0008309,1,credit_card,1,338.08
ORD_0008310,1,debit_card,1,1770.38
ORD_0008311,1,credit_card,12,1460.07
ORD_0008312,1,credit_card,6,1194.32
ORD_0008313,1,debit_card,1,2411.13
ORD_0008314,1,credit_card,12,1775.05
ORD_0008315,1,credit_card,2,2014.96
ORD_0008315,2,credit_card,3,81.1
ORD_0008316,1,boleto,3,2805.0
ORD_0008317,1,credit_card,6,2354.02
ORD_0008317,2,credit_card,2,71.29
ORD_0008318,1,credit_card,12,2713.7
ORD_0008318,2,voucher,1,66.7
ORD_0008319,1,credit_card,1,1602.07
ORD_0008320,1,voucher,12,1170.2
ORD_0008321,1,credit_card,1,2310.42
ORD_0008322,1,credit_card,1,2434.9
ORD_0008323,1,credit_card,2,1964.53
ORD_0008323,2,credit_card,2,43.36
ORD_0008324,1,debit_card,12,2251.06
ORD_0008325,1,voucher,6,2443.49
ORD_0008326,1,credit_card,12,2005.91
ORD_0008327,1,credit_card,1,1261.59
ORD_0008328,1,voucher,12,583.2
ORD_0008329,1,credit_card,1,184.61
ORD_0008330,1,debit_card,1,148.03
ORD_0008331,1,credit_card,1,586.8
ORD_0008332,1,credit_card,1,1485.55
ORD_0008333,1,boleto,3,2253.85
ORD_0008334,1,voucher,1,1944.48
ORD_0008335,1,credit_card,1,2279.29
ORD_0008336,1,credit_card,6,2184.08
ORD_0008337,1,credit_card,6,742.88
ORD_0008338,1,credit_card,1,290.25
ORD_0008339,1,voucher,1,2992.8
ORD_0008340,1,credit_card,3,439.51
ORD_0008341,1,credit_card,6,1924.21
ORD_0008342,1,credit_card,3,2093.81
ORD_0008343,1,boleto,1,1687.38
ORD_0008344,1,voucher,1,2200.32
ORD_0008345,1,voucher,1,2806.77
ORD_0008345,2,voucher,1,54.92
ORD_0008346,1,boleto,1,1244.52
ORD_0008347,1,voucher,1,2172.03
ORD_0008348,1,credit_card,1,1365.68
ORD_0008349,1,boleto,12,2654.38
ORD_0008349,2,debit_card,1,96.75
ORD_0008350,1,credit_card,3,2357.53
ORD_0008351,1,debit_card,1,936.81
ORD_0008351,2,boleto,6,13.02
ORD_0008352,1,voucher,3,2390.49
ORD_0008353,1,boleto,6,1740.42
ORD_0008354,1,credit_card,1,129.77
ORD_0008355,1,credit_card,1,1757.17
ORD_0008356,1,voucher,12,1760.41
ORD_0008357,1,debit_card,2,2294.08
ORD_0008358,1,credit_card,12,1453.3
ORD_0008358,2,credit_card,6,47.17
ORD_0008359,1,debit_card,2,582.99
ORD_0008360,1,voucher,6,686.6
ORD_0008361,1,voucher,1,919.92
ORD_0008362,1,credit_card,1,811.55
ORD_0008363,1,credit_card,6,2556.36
ORD_0008364,1,credit_card,1,394.63
ORD_0008365,1,boleto,1,2442.38
ORD_0008366,1,boleto,1,1713.4
ORD_0008367,1,voucher,6,690.34
ORD_0008368,1,boleto,6,1840.13
ORD_0008369,1,debit_card,6,2235.73
ORD_0008370,1,debit_card,1,2323.38
ORD_0008371,1,boleto,3,2373.54
ORD_0008372,1,debit_card,2,2745.57
ORD_0008373,1,credit_card,3,827.12
ORD_0008374,1,credit_card,1,236.27
ORD_0008375,1,voucher,2,1164.95
ORD_0008376,1,credit_card,1,2751.22
ORD_0008377,1,boleto,1,2943.08
ORD_0008378,1,credit_card,6,2434.15
ORD_0008379,1,credit_card,2,130.99
ORD_0008380,1,credit_card,1,842.37
ORD_0008381,1,voucher,12,536.01
ORD_0008382,1,boleto,12,1534.21
ORD_0008383,1,voucher,3,2453.61
ORD_0008384,1,credit_card,1,2297.89
ORD_0008385,1,credit_card,3,2262.26
ORD_0008385,2,voucher,1,65.99
ORD_0008386,1,voucher,6,2795.21
ORD_0008386,2,credit_card,2,49.18
ORD_0008387,1,voucher,12,142.51
ORD_0008388,1,debit_card,6,2267.79
ORD_0008388,2,credit_card,12,66.43
ORD_0008389,1,credit_card,12,281.52
ORD_0008390,1,debit_card,1,377.2
ORD_0008391,1,voucher,1,1939.16
ORD_0008392,1,credit_card,3,1542.04
ORD_0008393,1,debit_card,1,2463.55
ORD_0008394,1,credit_card,1,1991.08
ORD_0008395,1,boleto,3,174.12
ORD_0008396,1,credit_card,2,277.75
ORD_0008397,1,debit_card,1,234.46
ORD_0008398,1,debit_card,3,2836.82
ORD_0008399,1,debit_card,12,1839.64
ORD_0008400,1,voucher,1,1001.58
ORD_0008401,1,credit_card,3,503.11
ORD_0008402,1,credit_card,6,456.77
ORD_0008403,1,credit_card,3,2614.58
ORD_0008404,1,boleto,1,1843.39
ORD_0008405,1,credit_card,12,1154.36
ORD_0008405,2,credit_card,6,93.35
ORD_0008406,1,boleto,1,1010.35
ORD_0008407,1,credit_card,1,1988.67
ORD_0008408,1,voucher,12,486.59
ORD_0008409,1,debit_card,1,1654.9
ORD_0008410,1,debit_card,3,71.18
ORD_0008411,1,boleto,1,1334.52
ORD_0008412,1,debit_card,1,1348.4
ORD_0008413,1,debit_card,1,1866.52
ORD_0008413,2,credit_card,3,56.29
ORD_0008414,1,voucher,3,404.63
ORD_0008414,2,voucher,6,42.15
ORD_0008415,1,credit_card,12,2223.72
ORD_0008416,1,boleto,12,2865.73
ORD_0008417,1,boleto,1,2677.51
ORD_0008418,1,boleto,1,1881.59
ORD_0008418,2,debit_card,1,73.2
ORD_0008419,1,credit_card,1,2757.49
ORD_0008420,1,credit_card,1,694.3
ORD_0008421,1,boleto,2,303.45
ORD_0008421,2,credit_card,6,66.39
ORD_0008422,1,credit_card,1,1161.41
ORD_0008423,1,voucher,3,2467.42
ORD_0008424,1,boleto,2,1063.25
ORD_0008425,1,credit_card,3,680.89
ORD_0008425,2,credit_card,1,24.34
ORD_0008426,1,boleto,1,846.72
ORD_0008426,2,voucher,12,62.75
ORD_0008427,1,debit_card,12,2979.85
ORD_0008428,1,debit_card,1,2968.47
ORD_0008429,1,credit_card,12,543.39
ORD_0008430,1,boleto,12,1850.74
ORD_0008431,1,voucher,1,2054.47
ORD_0008432,1,debit_card,1,387.44
ORD_0008433,1,debit_card,2,1172.44
ORD_0008434,1,credit_card,6,2175.05
ORD_0008435,1,voucher,6,2022.14
ORD_0008436,1,boleto,1,177.47
ORD_0008436,2,debit_card,2,20.0
ORD_0008437,1,voucher,1,819.67
ORD_0008438,1,voucher,1,1969.59
ORD_0008439,1,credit_card,12,669.85
ORD_0008440,1,voucher,3,2337.04
ORD_0008441,1,credit_card,3,508.7
ORD_0008441,2,boleto,6,56.56
ORD_0008442,1,debit_card,12,2366.27
ORD_0008443,1,debit_card,3,1337.01
ORD_0008444,1,credit_card,1,844.42
ORD_0008445,1,credit_card,6,2327.87
ORD_0008446,1,debit_card,1,1165.01
ORD_0008446,2,debit_card,3,97.8
ORD_0008447,1,voucher,1,1273.35
ORD_0008448,1,credit_card,12,1361.52
ORD_0008449,1,debit_card,1,589.91
ORD_0008450,1,voucher,3,442.39
ORD_0008450,2,voucher,6,25.28
ORD_0008451,1,credit_card,3,1356.81
ORD_0008452,1,credit_card,1,1484.6
ORD_0008453,1,credit_card,3,701.5
ORD_0008454,1,debit_card,6,2885.36
ORD_0008455,1,credit_card,1,2494.21
ORD_0008456,1,debit_card,6,215.86
ORD_0008457,1,credit_card,1,416.26
ORD_0008458,1,credit_card,1,2063.23
ORD_0008459,1,voucher,6,1081.42
ORD_0008460,1,debit_card,12,2916.72
ORD_0008460,2,credit_card,1,19.91
ORD_0008461,1,debit_card,1,1393.62
ORD_0008462,1,credit_card,1,2670.47
ORD_0008463,1,credit_card,12,1455.01
ORD_0008464,1,credit_card,1,2863.95
ORD_0008465,1,credit_card,2,426.31
ORD_0008466,1,debit_card,1,632.16
ORD_0008467,1,credit_card,1,1555.81
ORD_0008468,1,credit_card,6,925.55
ORD_0008468,2,credit_card,1,18.46
ORD_0008469,1,boleto,1,2358.03
ORD_0008470,1,debit_card,1,2123.85
ORD_0008471,1,boleto,1,2743.8
ORD_0008472,1,voucher,1,2152.43
ORD_0008472,2,credit_card,3,26.97
ORD_0008473,1,voucher,1,1772.6
ORD_0008474,1,debit_card,1,2445.43
ORD_0008475,1,credit_card,3,2075.73
ORD_0008476,1,credit_card,1,2928.22
ORD_0008477,1,voucher,1,894.89
ORD_0008478,1,voucher,12,249.65
ORD_0008479,1,debit_card,1,1498.78
ORD_0008480,1,voucher,6,443.91
ORD_0008481,1,voucher,6,1678.45
ORD_0008482,1,debit_card,6,1664.23
ORD_0008483,1,credit_card,1,252.87
ORD_0008484,1,voucher,1,2386.32
ORD_0008485,1,credit_card,1,1801.14
ORD_0008486,1,boleto,3,2835.06
ORD_0008487,1,credit_card,2,333.15
ORD_0008488,1,credit_card,1,192.13
ORD_0008489,1,credit_card,1,2473.57
ORD_0008490,1,credit_card,12,1484.19
ORD_0008491,1,boleto,6,919.92
ORD_0008492,1,credit_card,1,962.72
ORD_0008492,2,credit_card,1,18.24
ORD_0008493,1,credit_card,1,1335.0
ORD_0008494,1,credit_card,6,2579.38
ORD_0008495,1,debit_card,1,2259.79
ORD_0008496,1,debit_card,12,1242.8
ORD_0008497,1,voucher,3,2813.36
ORD_0008498,1,credit_card,2,2473.39
ORD_0008499,1,credit_card,1,449.09
ORD_0008500,1,debit_card,1,570.16
ORD_0008501,1,credit_card,6,56.61
ORD_0008502,1,credit_card,3,759.46
ORD_0008503,1,credit_card,1,1898.54
ORD_0008504,1,credit_card,2,1493.42
ORD_0008505,1,credit_card,12,2798.26
ORD_0008506,1,credit_card,3,2915.97
ORD_0008506,2,credit_card,1,11.57
ORD_0008507,1,credit_card,1,782.27
ORD_0008508,1,credit_card,3,1826.58
ORD_0008509,1,debit_card,12,2160.12
ORD_0008510,1,voucher,1,2324.66
ORD_0008511,1,boleto,1,1457.42
ORD_0008512,1,credit_card,2,824.73
ORD_0008513,1,boleto,12,2388.28
ORD_0008514,1,credit_card,1,296.27
ORD_0008515,1,credit_card,3,2961.73
ORD_0008516,1,voucher,6,669.6
ORD_0008517,1,credit_card,3,2765.48
ORD_0008518,1,credit_card,12,1150.4
ORD_0008518,2,debit_card,6,74.58
ORD_0008519,1,credit_card,12,1147.52
ORD_0008520,1,debit_card,1,402.61
ORD_0008521,1,credit_card,12,1030.78
ORD_0008521,2,credit_card,1,16.35
ORD_0008522,1,credit_card,6,2204.91
ORD_0008523,1,credit_card,3,2125.18
ORD_0008524,1,boleto,6,2447.25
ORD_0008525,1,voucher,2,804.82
ORD_0008526,1,boleto,12,1645.2
ORD_0008527,1,credit_card,1,624.26
ORD_0008528,1,voucher,1,1559.57
ORD_0008529,1,voucher,1,2943.81
ORD_0008530,1,voucher,3,2127.72
ORD_0008531,1,credit_card,1,1771.48
ORD_0008531,2,credit_card,1,92.66
ORD_0008532,1,voucher,1,2777.05
ORD_0008533,1,credit_card,12,2392.2
ORD_0008534,1,debit_card,1,629.55
ORD_0008534,2,debit_card,1,72.55
ORD_0008535,1,credit_card,2,2368.19
ORD_0008536,1,credit_card,1,2729.76
ORD_0008537,1,boleto,1,1479.44
ORD_0008538,1,boleto,1,707.36
ORD_0008539,1,credit_card,1,2179.13
ORD_0008540,1,credit_card,1,2341.72
ORD_0008541,1,boleto,12,554.65
ORD_0008542,1,credit_card,6,246.57
ORD_0008542,2,credit_card,12,75.51
ORD_0008543,1,credit_card,1,2326.76
ORD_0008544,1,credit_card,3,1507.48
ORD_0008545,1,credit_card,6,1464.64
ORD_0008546,1,voucher,6,848.03
ORD_0008547,1,credit_card,1,1844.66
ORD_0008548,1,credit_card,1,1267.01
ORD_0008549,1,debit_card,12,1476.9
ORD_0008549,2,credit_card,12,21.5
ORD_0008550,1,credit_card,1,2121.81
ORD_0008551,1,credit_card,2,813.79
ORD_0008552,1,credit_card,12,2197.37
ORD_0008552,2,boleto,1,83.2
ORD_0008553,1,voucher,1,867.58
ORD_0008554,1,boleto,12,852.33
ORD_0008555,1,credit_card,12,1599.53
ORD_0008555,2,debit_card,1,55.53
ORD_0008556,1,credit_card,12,191.01
ORD_0008557,1,boleto,3,2897.89
ORD_0008558,1,credit_card,1,1740.98
ORD_0008559,1,credit_card,3,1270.71
ORD_0008560,1,credit_card,1,1206.99
ORD_0008561,1,boleto,1,1346.32
ORD_0008562,1,credit_card,2,886.54
ORD_0008563,1,credit_card,6,2156.4
ORD_0008563,2,voucher,12,67.6
ORD_0008564,1,voucher,3,96.61
ORD_0008565,1,voucher,1,2130.4
ORD_0008566,1,debit_card,2,1327.96
ORD_0008567,1,boleto,12,356.22
ORD_0008567,2,voucher,1,69.86
ORD_0008568,1,credit_card,1,324.66
ORD_0008569,1,debit_card,6,2022.26
ORD_0008569,2,credit_card,1,95.04
ORD_0008570,1,debit_card,3,2983.8
ORD_0008571,1,voucher,1,2197.49
ORD_0008572,1,boleto,3,1052.77
ORD_0008573,1,boleto,6,514.89
ORD_0008573,2,boleto,1,43.22
ORD_0008574,1,credit_card,2,2978.06
ORD_0008574,2,voucher,2,68.93
ORD_0008575,1,boleto,1,2144.71
ORD_0008576,1,boleto,6,2022.62
ORD_0008577,1,credit_card,2,2368.65
ORD_0008578,1,boleto,12,2530.92
ORD_0008579,1,voucher,1,2550.86
ORD_0008579,2,credit_card,1,60.69
ORD_0008580,1,credit_card,12,1344.1
ORD_0008580,2,boleto,1,62.64
ORD_0008581,1,credit_card,1,475.89
ORD_0008582,1,credit_card,1,914.54
ORD_0008583,1,credit_card,1,255.85
ORD_0008584,1,credit_card,1,596.52
ORD_0008585,1,debit_card,3,1639.33
ORD_0008586,1,voucher,1,1817.23
ORD_0008587,1,credit_card,3,2890.71
ORD_0008588,1,credit_card,6,1997.41
ORD_0008589,1,credit_card,3,2429.72
ORD_0008590,1,credit_card,3,1866.99
ORD_0008591,1,credit_card,1,2082.04
ORD_0008592,1,debit_card,3,2546.06
ORD_0008593,1,debit_card,3,1481.43
ORD_0008594,1,credit_card,1,1356.58
ORD_0008595,1,debit_card,6,1839.57
ORD_0008596,1,debit_card,1,1900.39
ORD_0008597,1,boleto,12,2004.17
ORD_0008598,1,credit_card,12,353.03
ORD_0008599,1,boleto,12,2090.75
ORD_0008600,1,credit_card,1,180.25
ORD_0008601,1,credit_card,1,1892.01
ORD_0008601,2,credit_card,6,75.83
ORD_0008602,1,credit_card,6,1858.1
ORD_0008603,1,credit_card,6,286.61
ORD_0008604,1,boleto,2,2624.35
ORD_0008605,1,credit_card,1,1401.38
ORD_0008605,2,credit_card,6,71.27
ORD_0008606,1,credit_card,2,214.18
ORD_0008607,1,voucher,6,2907.35
ORD_0008608,1,credit_card,2,168.96
ORD_0008609,1,debit_card,1,1387.71
ORD_0008610,1,boleto,3,2000.07
ORD_0008610,2,credit_card,3,50.99
ORD_0008611,1,debit_card,1,2937.9
ORD_0008612,1,boleto,1,1222.65
ORD_0008613,1,credit_card,1,186.54
ORD_0008614,1,boleto,3,348.46
ORD_0008615,1,voucher,2,1957.51
ORD_0008616,1,credit_card,3,1353.98
ORD_0008617,1,credit_card,6,2936.1
ORD_0008618,1,credit_card,1,1542.18
ORD_0008619,1,voucher,1,118.71
ORD_0008620,1,boleto,1,935.75
ORD_0008621,1,credit_card,3,285.21
ORD_0008621,2,credit_card,1,73.55
ORD_0008622,1,credit_card,3,635.3
ORD_0008623,1,credit_card,1,2039.79
ORD_0008624,1,credit_card,1,595.29
ORD_0008624,2,credit_card,12,20.16
ORD_0008625,1,boleto,12,114.04
ORD_0008626,1,boleto,12,2433.11
ORD_0008626,2,boleto,1,20.69
ORD_0008627,1,debit_card,1,649.07
ORD_0008627,2,boleto,12,78.27
ORD_0008628,1,voucher,12,2810.84
ORD_0008629,1,voucher,2,2837.01
ORD_0008630,1,debit_card,6,1914.67
ORD_0008631,1,credit_card,1,779.07
ORD_0008631,2,debit_card,2,47.57
ORD_0008632,1,credit_card,1,714.93
ORD_0008633,1,credit_card,1,2555.74
ORD_0008633,2,credit_card,1,82.89
ORD_0008634,1,voucher,1,2396.95
ORD_0008635,1,debit_card,1,2547.1
ORD_0008636,1,boleto,2,2289.68
ORD_0008637,1,credit_card,3,1643.38
ORD_0008638,1,credit_card,1,2004.08
ORD_0008639,1,voucher,1,1137.37
ORD_0008640,1,credit_card,2,1331.15
ORD_0008640,2,credit_card,12,71.48
ORD_0008641,1,credit_card,12,1162.83
ORD_0008642,1,boleto,3,820.74
ORD_0008643,1,debit_card,2,1011.79
ORD_0008644,1,credit_card,6,1932.02
ORD_0008645,1,voucher,3,634.09
ORD_0008646,1,credit_card,12,244.53
ORD_0008647,1,credit_card,12,2841.72
ORD_0008648,1,boleto,6,1251.68
ORD_0008649,1,voucher,3,1243.3
ORD_0008650,1,voucher,6,2263.67
ORD_0008651,1,credit_card,1,108.6
ORD_0008651,2,credit_card,6,17.83
ORD_0008652,1,debit_card,1,666.9
ORD_0008653,1,boleto,2,2351.14
ORD_0008654,1,debit_card,1,1499.78
ORD_0008654,2,credit_card,1,76.16
ORD_0008655,1,voucher,3,2326.91
ORD_0008656,1,credit_card,3,1914.24
ORD_0008657,1,credit_card,12,2379.36
ORD_0008658,1,credit_card,12,1216.66
ORD_0008659,1,boleto,1,2672.09
ORD_0008660,1,boleto,1,751.52
ORD_0008661,1,credit_card,1,1662.18
ORD_0008662,1,credit_card,3,1658.67
ORD_0008663,1,voucher,6,1328.49
ORD_0008664,1,credit_card,1,683.85
ORD_0008665,1,credit_card,2,2721.85
ORD_0008666,1,boleto,3,1214.62
ORD_0008667,1,debit_card,6,2510.85
ORD_0008668,1,credit_card,1,2444.3
ORD_0008669,1,boleto,12,1950.12
ORD_0008670,1,credit_card,1,2145.81
ORD_0008670,2,credit_card,6,96.82
ORD_0008671,1,credit_card,1,327.35
ORD_0008672,1,debit_card,2,2827.84
ORD_0008673,1,credit_card,3,1526.04
ORD_0008674,1,credit_card,12,682.43
ORD_0008675,1,voucher,3,2610.89
ORD_0008675,2,credit_card,6,31.08
ORD_0008676,1,boleto,3,1842.65
ORD_0008677,1,voucher,6,1299.96
ORD_0008678,1,credit_card,1,2954.74
ORD_0008678,2,credit_card,12,45.58
ORD_0008679,1,boleto,1,1567.77
ORD_0008680,1,boleto,12,2393.26
ORD_0008681,1,credit_card,3,1764.37
ORD_0008682,1,credit_card,2,2624.21
ORD_0008683,1,voucher,1,2594.56
ORD_0008684,1,debit_card,6,1351.52
ORD_0008685,1,voucher,12,1187.95
ORD_0008686,1,boleto,2,2190.34
ORD_0008687,1,credit_card,6,1262.25
ORD_0008688,1,boleto,1,926.26
ORD_0008689,1,credit_card,1,460.66
ORD_0008690,1,debit_card,2,2466.47
ORD_0008691,1,credit_card,2,2595.83
ORD_0008692,1,credit_card,3,2440.82
ORD_0008693,1,credit_card,2,1161.34
ORD_0008694,1,boleto,1,721.84
ORD_0008695,1,credit_card,1,2709.5
ORD_0008696,1,debit_card,3,2121.91
ORD_0008697,1,boleto,2,1436.34
ORD_0008698,1,debit_card,2,1756.23
ORD_0008699,1,credit_card,12,2510.01
ORD_0008700,1,credit_card,3,1965.49
ORD_0008701,1,boleto,1,2026.49
ORD_0008702,1,boleto,3,617.76
ORD_0008703,1,debit_card,2,1880.29
ORD_0008704,1,boleto,2,2385.12
ORD_0008705,1,credit_card,1,1960.97
ORD_0008706,1,boleto,1,381.48
ORD_0008706,2,debit_card,1,86.97
ORD_0008707,1,credit_card,1,607.26
ORD_0008708,1,boleto,12,68.2
ORD_0008709,1,voucher,1,2291.32
ORD_0008710,1,boleto,6,793.33
ORD_0008711,1,credit_card,1,453.3
ORD_0008712,1,credit_card,1,1053.92
ORD_0008713,1,credit_card,6,1448.96
ORD_0008714,1,credit_card,3,2172.19
ORD_0008715,1,debit_card,1,2264.83
ORD_0008715,2,credit_card,1,47.11
ORD_0008716,1,voucher,6,1139.29
ORD_0008717,1,credit_card,1,2274.6
ORD_0008718,1,credit_card,2,1789.27
ORD_0008719,1,credit_card,1,2520.18
ORD_0008720,1,voucher,1,64.13
ORD_0008720,2,credit_card,3,57.06
ORD_0008721,1,boleto,2,573.8
ORD_0008722,1,voucher,2,1166.81
ORD_0008722,2,credit_card,6,59.77
ORD_0008723,1,credit_card,2,1785.7
ORD_0008724,1,voucher,6,1076.9
ORD_0008725,1,voucher,1,2088.06
ORD_0008725,2,credit_card,1,68.5
ORD_0008726,1,credit_card,12,2998.25
ORD_0008727,1,voucher,6,2758.05
ORD_0008727,2,boleto,2,17.25
ORD_0008728,1,credit_card,12,2713.52
ORD_0008729,1,credit_card,1,1208.65
ORD_0008730,1,credit_card,1,1268.26
ORD_0008730,2,credit_card,2,48.79
ORD_0008731,1,credit_card,6,1904.75
ORD_0008732,1,credit_card,1,188.36
ORD_0008733,1,credit_card,6,1194.96
ORD_0008734,1,debit_card,6,231.73
ORD_0008734,2,credit_card,2,80.71
ORD_0008735,1,debit_card,1,953.23
ORD_0008736,1,debit_card,1,2828.46
ORD_0008737,1,voucher,1,1384.43
ORD_0008738,1,voucher,1,870.07
ORD_0008739,1,credit_card,1,2669.0
ORD_0008740,1,credit_card,1,2314.59
ORD_0008741,1,credit_card,1,971.05
ORD_0008742,1,boleto,2,2680.71
ORD_0008743,1,credit_card,6,2020.49
ORD_0008744,1,credit_card,2,1424.83
ORD_0008745,1,credit_card,12,2489.58
ORD_0008746,1,boleto,2,1961.98
ORD_0008747,1,voucher,2,175.83
ORD_0008747,2,boleto,12,34.25
ORD_0008748,1,credit_card,2,2031.6
ORD_0008749,1,debit_card,1,1288.96
ORD_0008749,2,voucher,1,25.59
ORD_0008750,1,voucher,6,227.75
ORD_0008751,1,boleto,1,1413.96
ORD_0008752,1,debit_card,1,2252.79
ORD_0008752,2,voucher,6,50.75
ORD_0008753,1,credit_card,6,405.35
ORD_0008754,1,credit_card,1,1851.54
ORD_0008755,1,credit_card,12,372.4
ORD_0008756,1,credit_card,1,2920.22
ORD_0008757,1,credit_card,12,847.66
ORD_0008758,1,credit_card,3,948.0
ORD_0008759,1,credit_card,2,2394.58
ORD_0008760,1,voucher,1,1678.73
ORD_0008761,1,credit_card,6,1462.38
ORD_0008762,1,voucher,12,751.67
ORD_0008763,1,credit_card,12,2608.88
ORD_0008764,1,debit_card,3,1423.22
ORD_0008765,1,credit_card,6,1278.7
ORD_0008766,1,boleto,6,2857.72
ORD_0008766,2,boleto,1,96.54
ORD_0008767,1,debit_card,1,2490.08
ORD_0008768,1,credit_card,6,2420.85
ORD_0008768,2,voucher,3,81.9
ORD_0008769,1,debit_card,2,877.4
ORD_0008770,1,boleto,2,1816.54
ORD_0008770,2,credit_card,1,82.59
ORD_0008771,1,voucher,6,2888.55
ORD_0008772,1,credit_card,1,2465.35
ORD_0008773,1,credit_card,12,1347.68
ORD_0008773,2,credit_card,6,13.41
ORD_0008774,1,voucher,2,471.34
ORD_0008775,1,debit_card,12,1272.06
ORD_0008776,1,credit_card,1,2569.51
ORD_0008777,1,credit_card,2,453.61
ORD_0008777,2,debit_card,1,87.62
ORD_0008778,1,credit_card,2,429.47
ORD_0008778,2,boleto,1,48.07
ORD_0008779,1,voucher,1,776.6
ORD_0008780,1,credit_card,1,2236.09
ORD_0008781,1,credit_card,12,923.66
ORD_0008782,1,credit_card,1,344.07
ORD_0008783,1,voucher,1,2120.89
ORD_0008784,1,boleto,2,1405.84
ORD_0008785,1,debit_card,1,1164.66
ORD_0008786,1,debit_card,3,1676.37
ORD_0008787,1,voucher,6,2956.39
ORD_0008788,1,credit_card,1,157.58
ORD_0008789,1,credit_card,1,968.26
ORD_0008790,1,boleto,1,2236.85
ORD_0008790,2,credit_card,3,42.81
ORD_0008791,1,credit_card,1,1553.17
ORD_0008792,1,debit_card,1,1691.56
ORD_0008793,1,credit_card,1,2651.54
ORD_0008794,1,debit_card,1,1441.43
ORD_0008795,1,boleto,1,358.44
ORD_0008796,1,debit_card,1,1002.12
ORD_0008797,1,credit_card,1,1709.25
ORD_0008798,1,boleto,2,131.96
ORD_0008799,1,boleto,1,2906.18
ORD_0008800,1,voucher,1,899.82
ORD_0008801,1,credit_card,2,2681.58
ORD_0008802,1,credit_card,3,2726.47
ORD_0008803,1,boleto,12,1678.9
ORD_0008804,1,credit_card,3,1580.8
ORD_0008805,1,credit_card,2,2936.33
ORD_0008806,1,voucher,2,1298.54
ORD_0008807,1,debit_card,1,767.81
ORD_0008808,1,credit_card,1,1329.32
