product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
PROD_002767,food,64,855,5,21217,56,17,19
PROD_002768,fashion,42,382,6,29397,40,41,71
PROD_002769,food,26,468,4,8163,43,10,50
PROD_002770,automotive,25,122,6,12472,64,5,74
PROD_002771,books,31,341,6,12553,55,8,47
PROD_002772,books,22,244,4,21498,32,14,49
PROD_002773,music,51,665,6,19928,26,14,53
PROD_002774,fashion,60,900,5,22916,28,32,22
PROD_002775,health,69,350,3,1512,63,13,18
PROD_002776,electronics,53,396,1,2635,51,35,73
PROD_002777,computers,61,118,4,4554,100,44,77
PROD_002778,fashion,22,677,5,15750,92,27,33
PROD_002779,music,47,643,4,13810,57,8,78
PROD_002780,sports,46,665,1,25095,60,40,30
PROD_002781,fashion,38,142,4,7506,70,17,16
PROD_002782,food,63,564,1,9293,35,42,12
PROD_002783,sports,59,110,5,29383,29,6,16
PROD_002784,toys,70,856,6,12917,32,30,15
PROD_002785,furniture,20,747,2,21463,46,36,46
PROD_002786,food,40,768,4,20537,76,50,78
PROD_002787,music,53,730,2,2168,39,15,69
PROD_002788,sports,54,220,3,5805,29,43,36
PROD_002789,home_appliances,28,688,4,22074,96,16,51
PROD_002790,beauty,22,214,3,19520,95,48,41
PROD_002791,food,63,966,3,16133,57,23,40
PROD_002792,garden,25,618,5,13266,49,28,44
PROD_002793,furniture,54,153,1,15682,90,41,32
PROD_002794,office,37,871,4,7200,61,31,76
PROD_002795,sports,50,962,3,11879,91,46,56
PROD_002796,garden,21,386,3,17930,41,39,73
PROD_002797,toys,22,113,6,16477,69,7,16
PROD_002798,office,32,218,4,25971,28,11,19
PROD_002799,health,34,884,3,19353,100,37,10
PROD_002800,beauty,32,314,2,3704,57,48,63
PROD_002801,automotive,46,370,1,3885,16,10,49
PROD_002802,books,21,192,5,22289,35,18,51
PROD_002803,home_appliances,20,969,4,5551,32,29,16
PROD_002804,garden,56,312,1,12805,45,13,59
PROD_002805,books,34,336,1,12523,22,23,16
PROD_002806,computers,55,259,2,3553,10,9,70
PROD_002807,fashion,64,559,1,19828,84,23,50
PROD_002808,furniture,67,356,1,11059,24,43,56
PROD_002809,electronics,55,175,5,29459,100,5,10
PROD_002810,music,68,933,3,13635,66,19,55
PROD_002811,home_appliances,46,331,3,19698,57,10,70
PROD_002812,health,47,344,3,6067,43,12,40
PROD_002813,garden,21,253,6,6185,77,29,71
PROD_002814,fashion,23,506,4,10799,64,6,31
PROD_002815,beauty,57,271,2,12103,67,33,66
PROD_002816,beauty,25,780,3,19104,15,28,70
PROD_002817,fashion,51,445,2,5053,26,50,73
PROD_002818,music,63,739,5,27855,73,49,54
PROD_002819,home_appliances,45,224,3,17366,69,38,77
PROD_002820,automotive,65,218,4,26827,80,20,22
PROD_002821,furniture,26,424,1,3167,18,21,30
PROD_002822,office,36,218,2,9693,99,37,49
PROD_002823,toys,39,526,4,7205,19,48,36
PROD_002824,furniture,24,858,4,29450,43,10,10
PROD_002825,garden,46,511,5,10624,49,25,16
PROD_002826,food,42,587,6,26785,10,17,42
PROD_002827,electronics,27,765,1,16252,61,10,69
PROD_002828,electronics,44,206,2,21407,14,12,23
PROD_002829,garden,28,562,2,17541,38,10,76
PROD_002830,garden,61,189,4,5419,13,20,50
PROD_002831,furniture,57,489,3,27578,64,21,11
PROD_002832,electronics,24,683,1,21913,93,25,47
PROD_002833,music,28,899,4,23784,17,50,66
PROD_002834,food,29,972,3,2561,25,31,45
PROD_002835,sports,37,880,6,5753,48,47,18
PROD_002836,music,27,359,4,10490,47,47,60
PROD_002837,books,29,381,5,4879,26,19,17
PROD_002838,garden,47,400,2,24425,19,10,64
PROD_002839,computers,52,367,4,1896,38,38,54
PROD_002840,fashion,60,818,3,20199,29,20,45
PROD_002841,computers,64,532,4,10539,28,9,73
PROD_002842,beauty,47,363,3,6271,39,11,65
PROD_002843,health,37,694,3,412,65,7,51
PROD_002844,garden,38,205,1,22743,37,35,23
PROD_002845,computers,34,757,6,9622,92,32,40
PROD_002846,garden,26,875,6,489,73,39,15
PROD_002847,garden,50,648,4,18994,97,25,67
PROD_002848,office,44,154,1,18365,77,19,11
PROD_002849,beauty,26,812,6,10674,91,22,46
PROD_002850,furniture,39,957,4,7978,40,22,38
PROD_002851,toys,61,949,6,28167,87,35,41
PROD_002852,books,68,717,4,1228,22,47,64
PROD_002853,food,69,468,2,27497,56,20,19
PROD_002854,garden,64,595,3,1698,42,5,37
PROD_002855,furniture,21,184,6,3887,76,25,60
PROD_002856,food,56,813,4,8903,92,6,55
PROD_002857,home_appliances,56,121,3,23832,94,27,14
PROD_002858,automotive,42,594,5,5118,74,9,77
PROD_002859,beauty,48,847,2,12898,60,37,16
PROD_002860,books,33,858,5,19944,91,16,46
PROD_002861,fashion,47,750,1,3061,86,27,44
PROD_002862,electronics,64,838,6,29546,91,29,32
PROD_002863,office,51,625,6,29327,88,6,75
PROD_002864,food,67,863,6,1867,60,37,35
PROD_002865,fashion,68,225,2,21980,25,34,52
PROD_002866,automotive,28,999,5,4966,30,18,40
PROD_002867,fashion,31,437,4,16026,73,13,54
PROD_002868,electronics,64,825,2,17109,54,32,25
PROD_002869,books,31,805,4,23014,24,21,21
PROD_002870,sports,37,910,2,16379,93,50,73
PROD_002871,sports,29,306,3,21417,72,19,72
PROD_002872,music,36,284,1,22258,49,14,11
PROD_002873,automotive,36,289,1,14494,86,20,71
PROD_002874,beauty,27,478,6,16752,68,9,46
PROD_002875,home_appliances,41,151,6,10890,82,13,52
PROD_002876,sports,61,926,1,28395,83,28,55
PROD_002877,office,67,800,5,16211,73,43,38
PROD_002878,books,38,787,2,16109,36,34,54
PROD_002879,furniture,29,327,5,23747,90,11,64
PROD_002880,garden,70,173,2,19203,29,10,40
PROD_002881,toys,26,204,6,29202,91,9,40
PROD_002882,garden,33,151,1,1062,70,26,34
PROD_002883,toys,68,792,1,5936,43,30,45
PROD_002884,food,69,932,3,23413,23,15,37
PROD_002885,home_appliances,66,229,2,7575,31,7,71
PROD_002886,health,35,636,3,29148,100,35,17
PROD_002887,health,68,882,6,18958,48,18,23
PROD_002888,sports,50,112,5,11675,81,33,76
PROD_002889,sports,50,732,2,4159,38,12,64
PROD_002890,music,67,667,2,4705,58,46,16
PROD_002891,food,20,732,5,6953,67,9,57
PROD_002892,fashion,59,337,1,14817,79,24,44
PROD_002893,office,58,657,5,25879,41,39,10
PROD_002894,sports,48,753,3,21399,66,19,79
PROD_002895,fashion,26,328,2,14694,17,47,42
PROD_002896,automotive,37,505,2,10133,56,25,49
PROD_002897,electronics,48,976,4,29012,11,5,51
PROD_002898,computers,34,464,3,21399,74,38,26
PROD_002899,music,33,370,5,23809,22,47,25
PROD_002900,health,52,128,6,18299,32,41,39
PROD_002901,food,40,159,2,23993,78,22,72
PROD_002902,furniture,57,666,2,11261,75,36,55
PROD_002903,sports,49,171,3,14064,47,11,51
PROD_002904,computers,35,321,6,1191,67,6,58
PROD_002905,books,46,797,4,2094,92,47,61
PROD_002906,sports,68,338,1,3372,83,9,65
PROD_002907,office,25,206,5,10991,53,19,13
PROD_002908,automotive,35,601,2,23902,24,17,42
PROD_002909,garden,23,335,4,16251,89,9,69
PROD_002910,electronics,69,320,4,18851,90,46,37
PROD_002911,electronics,46,199,5,19128,27,8,11
PROD_002912,beauty,43,629,2,1577,71,14,22
PROD_002913,books,31,948,3,14805,98,24,26
PROD_002914,beauty,47,672,3,15769,41,14,56
PROD_002915,computers,70,428,1,25258,64,26,27
PROD_002916,automotive,62,720,1,11086,38,29,66
PROD_002917,automotive,60,222,2,893,67,15,14
PROD_002918,automotive,42,588,5,26730,94,43,12
PROD_002919,music,34,421,6,23093,51,5,78
PROD_002920,fashion,56,718,4,17781,43,22,51
PROD_002921,books,40,820,4,24483,99,39,20
PROD_002922,music,66,557,3,9747,33,7,50
PROD_002923,beauty,23,751,3,29728,20,28,51
PROD_002924,books,50,916,3,415,82,16,16
PROD_002925,fashion,66,503,6,16432,50,43,41
PROD_002926,electronics,21,173,2,29075,42,45,20
PROD_002927,beauty,22,457,6,20715,78,8,59
PROD_002928,garden,50,119,5,2464,42,22,65
PROD_002929,toys,39,631,3,282,16,5,15
PROD_002930,computers,38,138,1,9697,62,21,55
PROD_002931,beauty,59,573,4,17415,37,23,78
PROD_002932,health,48,459,2,11938,62,6,46
PROD_002933,computers,55,694,5,4752,46,30,64
PROD_002934,home_appliances,40,554,4,2083,20,17,77
PROD_002935,electronics,64,581,5,10959,20,10,74
PROD_002936,fashion,30,783,1,26072,59,27,32
PROD_002937,garden,62,481,1,18347,96,12,57
PROD_002938,automotive,41,716,1,10201,40,11,53
PROD_002939,electronics,48,988,1,25524,73,21,19
PROD_002940,garden,47,800,3,15862,71,47,59
PROD_002941,computers,32,938,1,20607,15,49,39
PROD_002942,health,30,817,2,4085,84,34,61
PROD_002943,furniture,23,266,3,10169,58,11,62
PROD_002944,food,36,399,3,12542,85,31,46
PROD_002945,toys,68,759,5,19988,33,21,49
PROD_002946,fashion,62,655,2,6169,75,9,21
PROD_002947,music,70,347,4,20832,26,22,45
PROD_002948,health,51,829,5,26872,100,15,68
PROD_002949,office,65,432,5,3125,44,24,77
PROD_002950,computers,56,413,1,29233,10,41,49
PROD_002951,books,41,971,5,8458,61,20,29
PROD_002952,garden,67,396,5,24395,74,36,12
PROD_002953,garden,50,869,2,15776,60,47,71
PROD_002954,books,36,974,5,15501,36,33,77
PROD_002955,electronics,40,354,3,28164,28,27,24
PROD_002956,automotive,26,975,5,14995,25,32,26
PROD_002957,music,54,685,4,10147,66,32,68
PROD_002958,books,47,810,4,24792,17,49,20
PROD_002959,automotive,27,715,2,29398,56,15,58
PROD_002960,music,36,229,3,19002,94,46,36
PROD_002961,fashion,48,545,5,16360,11,38,55
PROD_002962,books,68,977,4,10538,83,12,13
PROD_002963,garden,43,966,6,14389,37,42,63
PROD_002964,furniture,22,777,3,28140,45,33,71
PROD_002965,furniture,27,378,1,11746,67,34,17
PROD_002966,home_appliances,43,867,1,22946,20,28,57
PROD_002967,beauty,36,732,3,1272,91,44,78
PROD_002968,toys,49,931,3,4431,57,29,37
PROD_002969,furniture,36,373,6,18108,44,27,53
PROD_002970,office,41,826,6,21546,70,29,62
PROD_002971,sports,35,947,3,22704,44,16,10
PROD_002972,office,41,127,5,29541,53,18,11
PROD_002973,garden,48,264,4,24142,70,13,77
PROD_002974,garden,65,812,2,15658,59,41,51
PROD_002975,garden,52,669,4,2072,81,42,44
PROD_002976,music,30,853,6,14071,61,6,40
PROD_002977,books,47,930,5,17804,13,45,33
PROD_002978,health,49,545,6,28776,49,21,79
PROD_002979,home_appliances,61,888,5,27094,46,17,56
PROD_002980,electronics,23,593,5,27331,60,11,65
PROD_002981,toys,34,589,4,28630,69,48,77
PROD_002982,beauty,28,384,4,3579,63,23,18
PROD_002983,automotive,27,498,2,22393,64,42,52
PROD_002984,electronics,63,582,2,11342,87,16,54
PROD_002985,electronics,26,497,5,2523,54,32,70
PROD_002986,food,23,591,5,16799,28,18,16
PROD_002987,furniture,62,147,1,17266,18,17,37
PROD_002988,health,67,415,6,19089,12,14,36
PROD_002989,health,50,406,2,5927,65,41,32
PROD_002990,health,69,385,5,9321,22,40,10
PROD_002991,fashion,64,488,6,19014,91,27,25
PROD_002992,fashion,61,810,2,18855,48,31,43
PROD_002993,electronics,35,169,1,17873,29,40,69
PROD_002994,automotive,26,369,4,11805,85,27,22
PROD_002995,fashion,61,248,1,26632,34,19,17
PROD_002996,toys,58,494,4,22381,65,46,42
PROD_002997,home_appliances,33,687,3,27202,34,40,36
PROD_002998,office,50,465,6,24540,46,15,77
PROD_002999,food,39,494,2,15633,71,20,49
PROD_003000,garden,55,745,3,1859,41,5,32
